PlayerName,lengthEs,lengthEN,AreaM,AreaF,LEye,REye,Mouth,MandE,EtoM,LEp,LEMp,Classfication
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,97.252,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,96.116,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,94.191,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,103.529,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.176,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,102.118,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.3,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.441,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,102.807,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.419,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.57,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,103.613,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,98.883,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.941,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,103.151,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,105.273,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,95.48,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,103.13,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.096,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,102.679,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.87,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,105.854,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,105.784,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,99.754,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.678,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,104.48,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,99.374,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,99.498,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.737,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,98.82,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.04,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,105.727,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,103.433,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,102.307,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.029,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,105.305,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,99.468,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,100.927,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,101.058,5
Kobe Bryant,47,138,8978,17956,3,4,50,57,14,35,102,5
LeBron James,110,303,3160,96100,3.94,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.16,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.877,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.083,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.142,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.071,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.888,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.909,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.229,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.861,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.944,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.989,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.817,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.937,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.057,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.918,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.121,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.081,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.915,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.762,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.137,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.117,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.964,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.097,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.876,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.948,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.764,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.248,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.951,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.155,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.965,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.938,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.934,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.852,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.004,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.955,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.073,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4.017,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.936,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,3.975,5,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.873,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.07,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.008,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.969,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.035,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.953,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.25,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.03,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.152,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.965,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.024,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.012,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.887,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.147,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.997,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.795,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.744,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.966,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.937,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.187,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.015,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.196,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.925,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.055,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.898,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.915,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.147,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.972,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.969,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.165,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.965,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.111,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.861,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.967,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.178,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.073,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.044,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.141,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,4.912,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5.008,3,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.01,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.922,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.034,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.066,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.011,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.058,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.967,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.914,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.056,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.94,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.981,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.976,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.062,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.092,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.093,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.047,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.998,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.989,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.966,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.875,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.028,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.02,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.04,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.827,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.019,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.028,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.987,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.936,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.983,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.885,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.854,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.027,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.023,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.069,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.984,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.149,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3.002,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.977,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.956,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,2.956,12,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.415,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.322,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.255,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.811,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.693,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.772,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.433,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.26,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.002,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.363,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.335,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.364,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.288,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.204,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.205,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.887,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.267,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.396,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.855,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.207,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.84,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.33,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.746,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.496,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.909,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.544,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.918,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.151,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.088,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.043,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.673,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.092,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.233,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.387,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.698,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12.102,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.97,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.95,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.918,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,11.864,319,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,330.932,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,325.965,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,310.553,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,332.796,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,310.261,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,327.887,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,308.609,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,325.339,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,330.082,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,318.517,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,327.123,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,326.286,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,326.883,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,308.528,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,322.928,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,310.488,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,315.21,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,311.88,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319.979,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,311.002,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319.028,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,330.901,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,307.599,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,327.881,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,326.342,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,317.253,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,308.976,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,317.739,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,328.093,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,323.016,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,307.302,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,328.673,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,320.881,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,323.651,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,317.994,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,324.69,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,326.321,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,327.746,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,309.083,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,326.708,35,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.377,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.572,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.779,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.815,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.885,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.396,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.372,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.761,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.573,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.469,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.557,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.623,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.38,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.072,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.704,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.542,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.719,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.312,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.881,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.089,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.23,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.031,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.182,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.601,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.648,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.251,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.571,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.526,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.481,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.799,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.932,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.2,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.491,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.343,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35.523,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,36.428,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.342,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.726,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,34.331,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,33.914,97,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,94.73,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,96.132,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.048,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,99.677,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,98.999,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.089,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.322,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,90.865,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,93.549,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.594,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,100.269,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,93.94,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,98.737,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,98.468,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.586,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.884,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.499,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,100.009,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,93.63,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,93.523,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.861,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.142,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.695,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,102.06,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,96.013,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,98.271,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.794,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,94.524,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.539,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,94.849,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,99.866,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,96.971,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,96.108,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,99.92,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,98.674,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,99.603,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97.929,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,93.817,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,95.822,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,99.192,6
LeBron James,110,303,3160,96100,4,5,3,12,319,35,97,6
LeBron James,57,329,10878,38809,4.091,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.942,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.987,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.887,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.901,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.962,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.93,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.05,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.073,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.044,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.948,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.994,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.117,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.099,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.001,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.008,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.135,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.953,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.035,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.047,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.01,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.967,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.933,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.014,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.954,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.81,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.928,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.107,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.053,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.93,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.963,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.016,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.924,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.003,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.066,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.945,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.973,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.967,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4.038,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,3.957,5,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.988,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.944,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.994,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.093,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.934,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.927,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.863,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.102,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.044,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.807,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.056,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.022,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.037,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.04,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.945,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.249,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.136,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.925,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.045,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.929,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.934,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.959,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.047,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.203,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.01,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.013,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.108,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.144,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.974,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.908,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.012,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.085,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.136,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.19,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.968,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.133,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.966,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,4.809,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.005,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5.125,28,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5,27.912,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5,27.903,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5,28.839,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5,27.731,37,38,28,167,6
LeBron James,57,329,10878,38809,4,5,28.123,37,38,28,167,6
